file	source	article_id	genre	topic	category	url	n_sentences	n_chars
vre-5003073.txt	vreme	5003073	kolumna	pol-drustvo	komentar	https://vreme.com/komentar/tvucni-top-zdravko-ponos-ukp-tuzilastvo-informer/	8	3022
vre-5004078.txt	vreme	5004078	kolumna	svet	mozaik	https://vreme.com/mozaik/trgovina-narkoticima-darknet-mdma-heroin-narko-banda/	8	5904
vre-5005332.txt	vreme	5005332	kolumna	kultura	kultura	https://vreme.com/kultura/izmedju-inkluzije-istorije-i-kreativne-lenjosti/	8	10919
vre-5005780.txt	vreme	5005780	vest	pol-drustvo	drustvo	https://vreme.com/drustvo/olivera-zekic-informer-studio-b-mediji-tabloidi/	8	3567
vre-5006296.txt	vreme	5006296	kolumna	pol-drustvo	komentar	https://vreme.com/komentar/aleksandar-vucic-skoda-predizborna-kampanja-sns/	8	3063
vre-5006760.txt	vreme	5006760	kolumna	kultura	mozaik	https://vreme.com/mozaik/volite-li-qaghaq-tal-ghasel/	8	7844
vre-5006882.txt	vreme	5006882	vest	pol-drustvo	drustvo	https://vreme.com/drustvo/turistilki-vauceri-penzioneri-prijava-uslovi/	8	3368
vre-5008147.txt	vreme	5008147	kolumna	pol-drustvo	komentar	https://vreme.com/komentar/aleksandar-vucic-izbori-cestitka/	8	3025
vre-5008262.txt	vreme	5008262	kolumna	pol-drustvo	komentar	https://vreme.com/komentar/milic-krickak-sukob-policija-vucic-kriza-u-mup/	8	3187
vre-5009070.txt	vreme	5009070	kolumna	kultura	kultura	https://vreme.com/kultura/ministarstvo-kulture-konkurs-za-finansiranje-muzicke-delatnosti/	8	4528
vre-5009398.txt	vreme	5009398	kolumna	pol-drustvo	komentar	https://vreme.com/komentar/studentska-lista-parlamentarni-izbori-opozicija-sns/	8	3454
vre-5010643.txt	vreme	5010643	vest	pol-drustvo	drustvo	https://vreme.com/drustvo/udruzenje-ekomorf-prodaje-se-privatna-vila-visnja-izgradjena-na-drzavnom-zemljistu/	8	3777
vre-5011555.txt	vreme	5011555	kolumna	kultura	kultura	https://vreme.com/kultura/osim-tanje-boskovic-vlast-smatra-da-ni-druge-glumce-ne-treba-nagradjivati/	8	6626
vre-5012460.txt	vreme	5012460	kolumna	pol-drustvo	komentar	https://vreme.com/komentar/aleksandar-vucic-predizborna-kampanjatrijumf-volje-nad-rusevinama-republike/	8	4915
vre-5013471.txt	vreme	5013471	kolumna	kultura	kultura	https://vreme.com/kultura/zasto-knjige-ako-je-sve-na-telefonu-i-tabletu/	8	6554
vre-5015033.txt	vreme	5015033	vest	sport	mozaik	https://vreme.com/mozaik/koliko-pobeda-nedostaje-kosarkasima-srbije-da-se-plasiraju-na-svetsko-prvenstvo-kosarka/	8	4786
